foodName,display_name,food_category,portion_unit_name,portion_gram_weight,source_count,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
asian_pear,Asian Pear,Other,,,3,42.0,42.0,42.0,42.0,10.65,,3.6,7.05,,0.23,0.0,0.012,0.0,0.0,,0.5,0.0,0.12,0.0,0.12,3.7999999999999994,0.009,0.01,0.219,0.07,0.022,8.0,0.0,5.1,,4.5,0.12,,4.0,0.0,8.0,11.0,121.0,0.0,0.02,0.05,,0.06,,0.1
asparagus,Asparagus,Vegetables & Herbs,,,5,20.252390057361374,20.252390057361374,20.252390057361374,20.252390057361374,3.88,,2.1,1.8799999999999997,,0.12,0.0,0.04,0.0,0.0,,2.2,38.0,1.13,0.0,1.13,5.6,0.143,0.141,0.978,0.274,0.091,52.0,0.0,16.0,,41.6,1.13,,24.0,2.14,14.0,52.0,202.0,2.0,0.54,0.189,,0.158,,2.3
astragalus_root,Astragalus Root,Other,,,1,74.33078393881453,74.33078393881453,74.33078393881453,74.33078393881453,17.23,,4.9,,,0.1,0.0,0.03,,,,2.6,0.0,,0.0,,44.0,0.16,0.22,0.4,0.377,0.258,13.0,0.0,,,,,,45.0,1.16,23.0,100.0,556.0,40.0,0.39,0.257,,0.261,,0.7
avocado,Avocado,Other,,,5,164.0,164.0,164.0,164.0,8.584,,6.720000000000001,0.66,,14.78,0.0,1.9664,0.0,0.0,,1.9475,7.0,2.07,0.0,2.07,10.0,0.067,0.13,1.738,,0.257,81.0,0.0,14.2,,21.0,2.07,,15.5,0.556,29.0,52.0,479.2,81.4,0.64,0.19,,,,0.4
avocado_oil,Avocado Oil,Oils & Fats,,,5,837.2,837.2,837.2,837.2,0.0,,0.0,,,94.666,50.0,11.602,,,,0.0,0.0,19.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,,0.0,0.0,0.0,0.0,0.0,166.6,0.0,0.0,,0.0,,0.0
ayran,Ayran,Other,,,1,131.0,131.0,131.0,131.0,0.0,,0.0,0.0,,4.84,60.0,1.282,0.911,0.538,,20.35,15.0,0.57,,0.57,0.0,0.055,0.256,14.024,0.645,0.143,9.0,0.62,,,0.1,0.57,,147.0,3.25,41.0,174.0,383.0,104.0,1.72,0.211,,0.07,,36.5
bacon,Bacon,Meat & Offal,,,1,,,,,,,,,,41.9,,17.5,0.006,0.003,0.204,,,,,,,,,,,,,,,,,,,12.0,1.19,39.5,491.0,616.0,1400.0,3.28,0.124,,0.03,,
bagel,Bagel,Other,,,2,272.5,272.5,272.5,272.5,53.385000000000005,,1.7000000000000002,5.97,,1.535,0.0,0.18,0.0,0.0,,10.545,0.0,1.66,0.0,1.66,5.25,0.568,0.344,4.515,,0.205,106.0,0.0,14.6,,0.2,1.66,,87.5,2.1,29.0,99.0,121.5,456.5,0.83,0.128,,,,21.5
baharat,Baharat,Other,,,1,254.0,254.0,254.0,254.0,66.3,,0.7,27.38,,0.1,0.0,0.005,0.0,0.0,,0.2,1.0,0.1,0.0,0.1,13.7,0.011,0.024,0.161,,0.012,6.0,0.0,9.8,,0.7,0.1,,6.0,0.28,4.0,5.0,51.0,21.0,0.06,0.032,,,,0.8
bai_ji_mo,Bai Ji Mo,Other,,,1,61.0,61.0,61.0,61.0,2.45,,0.2,1.82,,0.03,0.0,0.002,0.0,0.0,,0.09,7.0,0.06,0.0,0.06,2.4,0.005,0.005,0.036,,0.006,2.0,0.0,0.6,,6.3,0.06,,7.0,0.11,2.0,3.0,19.0,15.0,0.1,0.024,,,,0.1
baijiu,Baijiu,Other,,,1,884.0822179732313,884.0822179732313,884.0822179732313,884.0822179732313,0.0,,0.0,0.0,,100.0,0.0,81.2,0.0,0.0,,0.0,0.0,19.1,,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
bak_kut_teh_spice,Bak Kut Teh Spice,Spices & Herbs,,,1,525.0,525.0,525.0,525.0,49.29,,20.8,2.99,,36.31,0.0,25.94,0.0,0.0,,5.84,5.0,0.0,0.0,0.0,3.0,0.346,0.057,1.299,,0.16,76.0,0.0,8.8,,0.0,0.0,,184.0,3.04,183.0,213.0,350.0,16.0,2.15,1.027,,2.9,,1.6
baked_beans,Baked Beans,Other,,,2,106.5,106.5,106.5,106.5,21.555,,4.9,8.345,,0.8300000000000001,3.5,0.1155,0.0,0.0,,4.57,1.0,0.04,0.0,0.04,0.0,0.031,0.014,0.289,,0.048,8.0,0.0,22.3,,0.4,0.04,,42.5,1.255,30.0,88.0,321.5,422.5,0.51,0.171,,,,4.8
bakers_ammonia,Bakers Ammonia,Other,,,1,74.0,74.0,74.0,74.0,17.57,,1.4,0.68,,0.0,0.0,0.0,,,,2.03,,,,,18.2,,0.023,1.081,,0.135,,,,,,,,14.0,0.73,16.0,41.0,419.0,0.0,0.2,0.054,,,,
baking_powder,Baking Powder,Other,,,1,97.03632887189292,97.03632887189292,97.03632887189292,97.03632887189292,46.9,,2.2,0.0,,0.4,0.0,0.073,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,4332.0,8.17,29.0,6869.0,10100.0,90.0,0.72,0.019,,0.42,,0.2
baking_soda,Baking Soda,Other,,,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,27767.2,0.0,0.0,,0.0,,0.2
balado_seasoning,Balado Seasoning,Other,,,3,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,23398.666666666668,,,,,,
balsamic_vinegar,Balsamic Vinegar,Pantry & Ferments,,,3,88.0,88.0,88.0,88.0,17.03,,,14.949999999999998,,0.0,,0.0,,,,0.49,0.0,,,,0.0,,,,,,,,,,,,,27.0,0.7200000000000001,12.0,19.0,112.0,23.0,0.08,0.026,,0.131,,
balut,Balut,Other,,,1,356.0,356.0,356.0,356.0,2.22,,0.0,2.22,,27.44,114.0,17.614,0.0,0.0,,24.94,165.0,0.24,0.5,0.24,0.0,0.03,0.334,0.063,,0.08,21.0,1.54,15.4,,2.3,0.24,,700.0,0.24,29.0,546.0,121.0,819.0,3.9,0.036,,,,14.5
balyk,Balyk,Other,,,1,88.0,88.0,88.0,88.0,14.74,,1.9,4.07,,3.05,2.0,0.758,0.0,0.0,,1.57,94.0,1.37,0.0,1.37,10.6,0.056,0.03,0.396,,0.236,57.0,0.0,10.1,,51.2,1.37,,62.0,2.19,29.0,37.0,188.0,151.0,0.13,0.125,,,,1.0
bamboo_leaf,Bamboo Leaf,Other,,,1,19.0,19.0,19.0,19.0,3.22,,1.4,1.89,,0.4,0.0,0.092,0.0,0.0,,1.72,1.0,0.63,0.0,0.63,1.1,0.026,0.026,0.14,0.092,0.136,3.0,0.0,0.0,,0.0,0.63,,8.0,0.32,4.0,25.0,80.0,7.0,0.65,0.114,,0.157,,0.5
bamboo_pith_mushroom,Bamboo Pith Mushroom,Other,,,1,36.3915875,36.3915875,36.3915875,36.3915875,8.170625,,4.166,,,0.195,,,,,,2.414375,,,0.0562,,,0.00125,0.2163,2.741,,0.1593,32.13,,,,,,,0.7663,0.1443,14.06,75.82,243.0,0.9363,0.7641,0.04978,,0.1734,,1.244
bamboo_salt,Bamboo Salt,Other,,,1,19.0,19.0,19.0,19.0,3.22,,1.4,1.89,,0.4,0.0,0.092,0.0,0.0,,1.72,1.0,0.63,0.0,0.63,1.1,0.026,0.026,0.14,0.092,0.136,3.0,0.0,0.0,,0.0,0.63,,8.0,0.32,4.0,25.0,80.0,7.0,0.65,0.114,,0.157,,0.5
bamboo_shoot,Bamboo Shoot,Other,,,2,27.0,27.0,27.0,27.0,5.2,,2.2,3.0,,0.3,0.0,0.069,0.0,0.0,,2.6,1.0,1.0,0.0,1.0,4.0,0.15,0.07,0.6,0.161,0.24,7.0,0.0,0.0,,0.0,1.0,,13.0,0.5,3.0,59.0,533.0,4.0,1.1,0.19,,0.262,,0.8
banana,Banana,Other,,,5,90.6,90.6,90.6,90.6,22.814,,2.42,12.944000000000004,,0.32,0.0,0.112,0.0,0.0,,1.02,2.6,0.1,0.0,0.1,9.36,0.0356,0.0583999999999999,0.6626000000000001,0.334,0.3359999999999999,19.0,0.0,9.8,,0.42,0.1,,5.0,0.208,27.2,22.0,351.6,0.8,0.152,0.0826,,0.27,,0.8
banana_blossom,Banana Blossom,Other,,,2,68.5,68.5,68.5,68.5,17.630000000000003,,0.3,14.62,,0.065,0.0,0.0195,0.0,0.0,,0.13,0.0,0.04,0.0,0.04,12.7,0.02,0.002,0.232,,0.073,5.0,0.0,3.4,,0.0,0.04,,4.0,0.125,10.0,8.0,115.0,14.0,0.06,0.041,,,,0.1
banana_leaf,Banana Leaf,Other,,,1,74.0,74.0,74.0,74.0,18.01,,0.6,15.51,,0.13,0.0,0.039,0.0,0.0,,0.26,0.0,0.04,0.0,0.04,4.3,0.02,0.002,0.232,,0.073,5.0,0.0,3.4,,0.0,0.04,,4.0,0.0,10.0,8.0,115.0,2.0,0.06,0.041,,,,0.1
banana_pepper,Banana Pepper,Spices & Herbs,,,5,27.006118546845123,27.006118546845123,27.006118546845123,27.006118546845123,5.35,,3.4,1.95,,0.45,0.0,0.048,0.0,0.0,,1.6599999999999997,17.0,0.69,0.0,0.69,82.7,0.081,0.054,1.242,0.265,0.357,29.0,0.0,7.4,,9.5,0.69,,14.0,0.4600000000000001,17.0,32.0,256.0,13.0,0.25,0.094,,0.1,,0.3
barbecue_sauce,Barbecue Sauce,Other,,,1,172.0,172.0,172.0,172.0,40.77,,0.9,33.24,,0.63,0.0,0.045,0.0,0.0,,0.82,11.0,0.8,0.0,0.8,0.6,0.023,0.056,0.597,,0.075,2.0,0.0,7.1,,1.8,0.8,,33.0,0.64,13.0,20.0,232.0,1027.0,0.17,0.072,,,,1.3
barbecue_seasoning,Barbecue Seasoning,Other,,,5,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,200.0,30100.0,,,,,,
barberry,Barberry,Other,,,1,71.0,71.0,71.0,71.0,12.2,,0.7,0.1,,1.84,3.0,0.729,0.0,0.0,,1.19,16.0,0.18,0.0,0.18,0.0,0.157,0.047,0.62,,0.056,19.0,0.0,2.5,,0.9,0.18,,4.0,0.45,7.0,17.0,21.0,81.0,0.12,0.014,,,,2.6
barley,Barley,Other,,,1,139.0,139.0,139.0,139.0,27.23,,3.7,0.28,,2.74,4.0,1.088,0.0,0.0,,2.2,24.0,0.23,0.1,0.23,0.0,0.08,0.06,1.99,,0.146,16.0,0.0,13.4,,2.1,0.23,,11.0,1.28,21.0,53.0,90.0,199.0,0.79,0.101,,,,8.3
barley_grass,Barley Grass,Other,,,1,139.0,139.0,139.0,139.0,27.23,,3.7,0.28,,2.74,4.0,1.088,0.0,0.0,,2.2,24.0,0.23,0.1,0.23,0.0,0.08,0.06,1.99,,0.146,16.0,0.0,13.4,,2.1,0.23,,11.0,1.28,21.0,53.0,90.0,199.0,0.79,0.101,,,,8.3
barramundi,Barramundi,Other,,,1,82.0,82.0,82.0,82.0,0.0,,0.0,,,1.18,47.0,0.24,,,,0.05,,,,,,,,,,,,,,,,,,12.0,0.21,,,,35.0,,,,,,
basa,Basa,Other,,,1,282.0,282.0,282.0,282.0,43.76,,0.8,29.79,,9.94,3.0,2.43,0.0,0.0,,4.81,12.0,1.3,0.1,1.3,0.2,0.153,0.2,1.224,,0.032,24.0,0.14,9.0,,3.9,1.3,,119.0,1.2,21.0,108.0,148.0,81.0,0.58,0.065,,,,4.4
basil,Basil,Vegetables & Herbs,,,4,22.599904397705547,22.599904397705547,22.599904397705547,22.599904397705547,2.65,,1.6,0.3,,0.64,0.0,0.041,0.0,0.0,,3.15,264.0,0.8,0.0,0.8,18.0,0.034,0.076,0.902,0.209,0.155,68.0,0.0,11.4,,414.8,0.8,,177.0,3.17,64.0,56.0,295.0,4.0,0.81,0.385,,1.148,,0.3
basil_seed,Basil Seed,Other,,,3,22.46653919694073,22.46653919694073,22.46653919694073,22.46653919694073,2.65,,1.6000000000000003,0.3,,0.64,0.0,0.041,0.0,0.0,,3.15,264.0,0.8000000000000002,0.0,0.8000000000000002,18.0,0.034,0.076,0.902,0.209,0.155,68.0,0.0,11.4,,414.8,0.8000000000000002,,177.0,3.17,64.0,56.0,295.0,4.0,0.81,0.385,,1.148,,0.3
basmati_rice,Basmati Rice,Grains & Starches,,,3,348.3333333333333,348.3333333333333,348.3333333333333,348.3333333333333,77.04,,1.4666666666666668,,,1.11,0.0,0.0,,,,6.669999999999999,,,,,,,,3.008,,,,,,,,,,22.0,0.845,125.0,312.0,38.0,3.6666666666666665,4.69,,,,,
batang_fish,Batang Fish,Fish & Seafood,,,1,175.0,175.0,175.0,175.0,7.79,,0.3,0.14,,6.24,59.0,1.559,0.134,0.07,,20.73,40.0,1.34,5.0,1.34,0.0,0.141,0.079,7.506,,0.554,27.0,1.05,69.7,,3.9,1.34,,18.0,0.75,27.0,263.0,473.0,334.0,0.48,0.042,,,,49.8
bay_leaf,Bay Leaf,Other,,,2,313.0,313.0,313.0,313.0,74.97,,26.3,,,8.36,0.0,2.28,0.0,0.0,,7.61,309.0,,0.0,,46.5,0.009,0.421,2.005,,1.74,180.0,0.0,,,,,,834.0,43.0,120.0,113.0,529.0,23.0,3.7,0.416,,8.167,,2.8
bean,Bean,Other,,,1,189.0,189.0,189.0,189.0,23.78,,8.3,0.31,,7.08,0.0,0.997,0.0,0.0,,8.34,0.0,2.09,0.0,2.09,0.5,0.181,0.054,0.322,,0.167,147.0,0.0,32.2,,9.7,2.09,,39.0,1.96,51.0,135.0,386.0,217.0,0.94,0.202,,,,4.6
bean_sprout,Bean Sprout,Other,,,5,29.2,29.2,29.2,29.2,5.904,,2.06,3.772,,0.072,0.0,0.0184,0.0,0.0,,3.3339999999999996,1.0,0.1,0.0,0.1,13.18,0.084,0.124,0.749,,0.088,61.0,0.0,14.4,,33.0,0.1,,17.2,0.874,21.0,54.0,149.0,4.8,0.41,0.164,,,,0.6
bear_meat,Bear Meat,Meat & Offal,,,5,170.6359464627151,170.6359464627151,170.6359464627151,170.6359464627151,0.0,,0.0,,,9.624,58.0,4.02,,,,19.204,0.0,,,,0.0,0.16,0.68,3.2000000000000006,,,,,,,,,,10.5,4.356,,154.66666666666666,,223.0,,,,,,8.3
bearnaise_sauce,Bearnaise Sauce,Other,,,1,546.0,546.0,546.0,546.0,1.03,,0.0,0.77,,57.98,466.0,30.229,0.035,0.018,,5.4,569.0,1.71,1.9,1.71,3.9,0.048,0.121,0.015,,0.094,38.0,0.47,208.6,,4.4,1.71,,52.0,0.86,3.0,131.0,57.0,329.0,0.74,0.028,,,,16.8
bechamel,Bechamel,Other,,,1,357.0,357.0,357.0,357.0,,,,,,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee_pollen,Bee Pollen,Other,,,1,320.0,320.0,320.0,320.0,43.6,,8.0,35.8,,4.8,0.0,4.0,,,,24.0,,,,,48.0,,,,,,,,,,,,,,7.2,,,,0.0,,,,,,
beef,Beef,Meat & Offal,,,2,193.0,193.0,193.0,193.0,1.82,,2.2,1.35,,12.115,41.0,5.38,,,,16.585,,,,,,1.0,0.226,10.619000000000002,,0.354,71.0,,,,,,,159.0,2.84,,133.0,619.0,709.0,6.64,,,,,
beer,Beer,Other,,,1,43.0,43.0,43.0,43.0,3.55,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.46,0.0,0.0,0.0,0.0,0.0,0.005,0.025,0.513,,0.046,6.0,0.02,10.1,,0.0,0.0,,4.0,0.02,6.0,14.0,27.0,4.0,0.01,0.005,,,,0.6
beet,Beet,Other,,,5,38.75,38.75,38.75,38.75,8.31,,1.6875,7.5875,,0.096,0.0,0.0053333333333333,0.0,0.0,,1.4225,1.0,0.03,0.0,0.03,3.85,0.011,0.043,0.132,,0.024,31.0,0.0,4.8,,0.2,0.03,,11.6175,0.472,17.4,23.1,273.3333333333333,92.2,0.1475,0.083,,0.238,,0.1
bel_paese_cheese,Bel Paese Cheese,Dairy & Eggs,,,1,393.0,393.0,393.0,393.0,3.57,,0.0,,,,89.0,17.86,,,,28.57,,,,,,,,,,,,,,,,,,857.0,,,,107.0,536.0,,,,,,
bell_pepper,Bell Pepper,Vegetables & Herbs,,,5,19.346074,19.346074,19.346074,19.346074,4.47405,,0.95218,3.33,,0.04926,0.0,0.0,,,,0.7725,,,,,91.494,0.046765,0.0921875,0.7565749999999999,,0.2882,33.8775,,,,,,,6.503200000000001,0.28782,10.121,20.987499999999997,182.22,53.4,0.1594,0.0545625,,0.1092025,,0.0
bellflower_root,Bellflower Root,Other,,,1,79.58891013384321,79.58891013384321,79.58891013384321,79.58891013384321,17.77,,2.0,1.7,,0.75,0.0,0.203,0.0,0.0,,1.82,0.0,0.26,0.0,0.26,5.0,0.025,0.034,0.75,0.203,0.16,11.0,0.0,28.8,,0.1,0.26,,16.0,0.6,43.0,34.0,415.0,13.0,0.34,0.226,,0.229,,0.7
benedictine,Benedictine,Other,,,1,288.0,288.0,288.0,288.0,8.48,,0.6,1.17,,22.1,271.0,10.251,0.01,0.005,,13.81,232.0,1.14,1.4,1.14,1.4,0.264,0.241,3.198,,0.124,41.0,0.49,167.9,,3.5,1.14,,58.0,1.56,15.0,185.0,325.0,468.0,1.19,0.047,,,,30.4
berbere,Berbere,Other,,,1,336.0,336.0,336.0,336.0,72.13,,,,,2.09,0.0,0.366,,,,13.05,0.0,0.9,0.0,0.9,0.0,0.416,0.134,1.43,1.323,0.138,73.0,0.0,,,,0.9,,37.0,2.57,130.0,358.0,332.0,5.0,3.45,0.457,,3.21,,
bergamot,Bergamot,Other,,,1,417.0,417.0,417.0,417.0,53.69,,1.9,31.09,,20.18,27.0,8.403,0.007,0.0,,5.46,4.0,1.27,0.1,1.27,1.1,0.277,0.167,2.32,,0.033,96.0,0.1,25.9,,10.2,1.27,,90.0,2.12,15.0,104.0,91.0,281.0,0.54,0.079,,,,14.0
berry,Berry,Other,,,2,329.0,329.0,329.0,329.0,45.155,,2.6,18.79,,15.135,9.5,6.1865000000000006,0.0,0.001,,3.14,42.0,1.1,0.1,1.1,1.4,0.133,0.085,1.923,,0.102,43.0,0.0,10.0,,14.2,1.1,,31.0,1.995,17.0,47.0,70.5,206.0,0.32,0.094,,,,3.0
bilimbi,Bilimbi,Other,,,1,76.0,76.0,76.0,76.0,8.11,,1.1,1.52,,2.44,10.0,0.49,0.0,0.0,,5.5,113.0,0.52,0.0,0.52,10.5,0.073,0.114,1.758,,0.207,37.0,0.26,18.7,,95.4,0.52,,25.0,0.93,28.0,68.0,244.0,435.0,0.92,0.076,,,,5.0
birds_eye_chili,Birds Eye Chili,Spices & Herbs,,,1,100.0,100.0,100.0,100.0,2.41,,0.5,1.37,,3.71,61.0,1.057,0.003,0.002,,14.11,16.0,0.53,0.0,0.53,5.9,0.055,0.115,4.033,,0.375,5.0,0.16,48.5,,3.2,0.53,,10.0,0.67,18.0,122.0,218.0,359.0,0.76,0.068,,,,14.5
birds_nest,Birds Nest,Other,,,1,454.0,454.0,454.0,454.0,0.0,,0.0,0.0,,40.68,83.0,11.42,0.04,0.02,,20.36,78.0,0.4,0.2,0.4,0.0,0.036,0.127,5.581,,0.1,2.0,0.2,45.7,,2.4,0.4,,14.0,1.51,15.0,125.0,136.0,65.0,1.23,0.064,,,,20.0
biryani_masala,Biryani Masala,Other,,,1,145.0,145.0,145.0,145.0,12.19,,1.0,1.69,,6.79,29.0,2.969,0.0,0.0,,8.5,16.0,0.23,0.1,0.23,5.6,0.061,0.08,1.763,,0.136,21.0,0.47,29.8,,6.2,0.23,,33.0,1.12,17.0,76.0,229.0,98.0,1.45,0.077,,,,9.2
biscotti,Biscotti,Other,,,5,399.4,399.4,399.4,399.4,70.8,,1.98,35.084,,9.582,41.6,2.57,0.0,0.0,,7.888,20.0,1.4,0.3,1.4,0.4,0.378,0.293,2.7169999999999996,,0.037,67.5,0.1,35.3,,6.5,1.4,,78.0,2.4225,17.0,205.0,170.5,299.0,0.51,0.083,,,,12.8
biscuit,Biscuit,Other,,,5,365.3105162523901,365.3105162523901,365.3105162523901,365.3105162523901,43.104,,2.78,5.031999999999999,,18.328,3.8,11.6276,0.0,0.0002,0.118,7.496,19.8,0.438,0.025,0.438,0.05,0.4252000000000001,0.307,3.7162000000000006,0.4,0.0742,80.4,0.015,2.275,,4.4,0.438,,79.6,2.786,21.8,484.2,149.6,961.8,0.6300000000000001,0.0941999999999999,,0.422,,13.48
bison,Bison,Other,,,1,178.0,178.0,178.0,178.0,0.0,,0.0,0.0,,8.55,70.0,3.461,0.0,0.0,,25.25,0.0,0.2,0.0,0.2,0.0,0.138,0.262,5.919,,0.398,16.0,2.42,96.4,,1.3,0.2,,14.0,3.16,23.0,211.0,350.0,383.0,5.3,0.15,,,,30.9
bitter_almond,Bitter Almond,Other,,,1,375.0,375.0,375.0,375.0,82.5,,7.5,27.5,,3.75,0.0,0.0,,,,7.5,,,,,52.5,1.0,1.488,17.5,,1.75,,5.25,,,,,,,20.25,,,,500.0,,,,,,
bitter_green,Bitter Green,Other,,,1,359.0,359.0,359.0,359.0,27.48,,16.9,2.11,,5.29,0.0,1.06,,,,52.85,,6.0,0.0,6.0,38.1,1.0,0.55,6.765,2.114,0.719,101.0,1.01,,,,6.0,381.0,550.0,7.61,178.0,740.0,793.0,740.0,4.65,0.381,,1.0,19.0,
bitter_melon,Bitter Melon,Other,,,1,41.0,41.0,41.0,41.0,4.19,,1.9,1.89,,2.72,2.0,0.68,0.0,0.0,,0.82,17.0,0.52,0.0,0.52,31.9,0.049,0.051,0.271,,0.056,49.0,0.0,10.7,,6.7,0.52,,9.0,0.37,16.0,35.0,309.0,127.0,0.75,0.032,,,,0.2
bitter_orange,Bitter Orange,Other,,,2,0.0,0.0,0.0,0.0,0.0,,0.0,6.67,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,116.5,,,,,,
bittern,Bittern,Other,,,1,41.0,41.0,41.0,41.0,4.19,,1.9,1.89,,2.72,2.0,0.68,0.0,0.0,,0.82,17.0,0.52,0.0,0.52,31.9,0.049,0.051,0.271,,0.056,49.0,0.0,10.7,,6.7,0.52,,9.0,0.37,16.0,35.0,309.0,127.0,0.75,0.032,,,,0.2
bitters,Bitters,Other,,,1,41.0,41.0,41.0,41.0,4.19,,1.9,1.89,,2.72,2.0,0.68,0.0,0.0,,0.82,17.0,0.52,0.0,0.52,31.9,0.049,0.051,0.271,,0.056,49.0,0.0,10.7,,6.7,0.52,,9.0,0.37,16.0,35.0,309.0,127.0,0.75,0.032,,,,0.2
black_bean,Black Bean,Legumes & Soy,,,5,83.0,83.0,83.0,83.0,15.477999999999998,,5.3,0.82,,0.076,0.0,0.0,,,,5.38,,,,,3.8,,0.052,0.308,,,25.0,,,,,,,42.4,4.486,46.0,77.0,365.3333333333333,259.0,0.92,,,,,
black_bean_paste,Black Bean Paste,Other,,,1,226.0,226.0,226.0,226.0,49.98,,5.3,33.92,,0.47,0.0,0.052,0.0,0.0,,6.22,0.0,0.02,0.0,0.02,0.9,0.115,0.048,0.415,,0.086,93.0,0.0,21.9,,6.0,0.02,,21.0,2.13,32.0,102.0,290.0,124.0,0.77,0.176,,,,1.1
black_currant,Black Currant,Other,,,1,63.0,63.0,63.0,63.0,15.38,,,,,0.41,0.0,0.034,,,,1.4,12.0,1.0,,1.0,181.0,0.05,0.05,0.3,0.398,0.066,,0.0,,,,1.0,,55.0,1.54,24.0,59.0,322.0,2.0,0.27,0.086,,0.256,,
black_eyed_pea,Black Eyed Pea,Other,,,1,166.0,166.0,166.0,166.0,19.29,,6.0,3.07,,7.0,0.0,0.998,0.0,0.0,,7.18,1.0,1.5,0.0,1.5,0.4,0.178,0.049,0.437,,0.088,184.0,0.0,29.9,,8.1,1.5,,23.0,2.34,49.0,145.0,258.0,220.0,1.2,0.249,,,,2.3
black_garlic,Black Garlic,Other,,,1,143.0,143.0,143.0,143.0,14.29,,3.6,,,7.14,0.0,0.0,,,,3.57,,,,,4.3,,,,,,,,,,,,,71.0,1.29,,,,571.0,,,,,,
black_olive,Black Olive,Other,,,1,116.0,116.0,116.0,116.0,6.04,,1.6,0.0,,10.9,0.0,2.279,0.0,0.0,,0.84,17.0,1.65,0.0,1.65,0.9,0.003,0.0,0.037,,0.009,0.0,0.0,10.3,,1.4,1.65,,88.0,6.28,4.0,3.0,8.0,735.0,0.22,0.251,,,,0.9
black_pepper,Black Pepper,Pantry & Ferments,,,5,264.3648183556405,264.3648183556405,264.3648183556405,264.3648183556405,63.70399999999999,,25.48,0.612,,3.25,0.0,1.3556,0.0,0.0,0.152,10.308000000000002,27.0,1.04,0.0,1.04,3.84,0.108,0.18,1.143,1.399,0.291,17.0,0.0,11.3,,163.7,1.04,,440.4,13.204000000000002,171.0,158.0,1329.0,22.4,1.19,1.33,,12.753,,4.9
black_rice,Black Rice,Other,,,2,159.0,159.0,159.0,159.0,23.97,,5.15,0.235,,4.485,0.0,0.6545000000000001,0.0,0.0,,5.96,0.0,1.275,0.0,1.275,0.0,0.179,0.0399999999999999,0.982,,0.065,91.5,0.0,20.05,,5.8,1.275,,18.0,1.495,49.5,106.0,221.0,219.5,0.85,0.149,,,,3.2
black_salt,Black Salt,Other,,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,38600.0,,,,,,
black_sesame_seed,Black Sesame Seed,Other,,,1,714.0,714.0,714.0,714.0,28.57,,14.3,,,64.29,0.0,8.93,,,,22.86,,,,,,1.0,0.243,5.714,,,114.0,,,,,,,1286.0,19.29,457.0,786.0,607.0,0.0,9.64,5.286,,3.0,,
black_tea,Black Tea,Other,,,5,0.0,0.0,0.0,0.0,0.0839999999999999,,0.0,40.0,,0.0,11.0,3.3333333333333335,,,,0.0,,,,,,,,0.833,0.417,0.083,,0.25,,,,,,137.5,,7.0,,5163.333333333333,1.8,0.51,,,,,
black_treacle,Black Treacle,Other,,,1,85.0,85.0,85.0,85.0,15.38,,3.8,0.77,,0.38,0.0,0.0,,,,5.38,,,,,,1.0,,,,,125.0,,,,,,,38.0,1.23,167.0,,346.0,92.0,4.69,,,,,
black_truffle,Black Truffle,Other,,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,38000.0,,,,,,
black_vinegar,Black Vinegar,Other,,,1,21.0,21.0,21.0,21.0,0.93,,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,7.0,0.2,5.0,8.0,73.0,5.0,0.04,0.008,,,,0.1
